respondent_id,h1n1_vaccine,seasonal_vaccine
29157,0.029670542,0.070561555
29158,0.043085313,0.878867895
29159,0.476300677,0.789087603
29160,0.02978802,0.043652266
29161,0.639331554,0.705611506
29162,0.115323425,0.275627322
29163,0.025236605,0.067388202
29164,0.056029703,0.09598556
29165,0.785244116,0.916017612
29166,0.151358272,0.324717042
29167,0.090044971,0.041124698
29168,0.256577529,0.633298734
29169,0.42381435,0.712146183
29170,0.057334415,0.473577273
29171,0.289776004,0.695586125
29172,0.036233175,0.424372378
29173,0.031836813,0.285773413
29174,0.594030043,0.116859838
29175,0.619270854,0.700705738
29176,0.415628078,0.611014302
29177,0.40219724,0.583133579
29178,0.270820051,0.314341147
29179,0.070854083,0.443193733
29180,0.066322739,0.775174355
29181,0.109775277,0.387520901
29182,0.018156098,0.057080616
29183,0.200461704,0.44926072
29184,0.038075279,0.054689512
29185,0.580104128,0.410324771
29186,0.130015217,0.665815939
29187,0.113815655,0.261560997
29188,0.045749559,0.284177862
29189,0.0241362,0.092742274
29190,0.031183542,0.32536256
29191,0.10630644,0.188446036
29192,0.059875196,0.192573036
29193,0.0829099,0.148252167
29194,0.027305531,0.109824621
29195,0.403187264,0.905342373
29196,0.101224086,0.153782558
29197,0.026947276,0.080056003
29198,0.217402099,0.275627852
29199,0.014951934,0.253952997
29200,0.704047675,0.384399819
29201,0.05307654,0.087008855
29202,0.378357849,0.578512787
29203,0.031743418,0.763738539
29204,0.042027002,0.8809503
29205,0.080712857,0.949008296
29206,0.18989001,0.861179629
29207,0.286882487,0.402198749
29208,0.212100289,0.961409571
29209,0.09312026,0.13536698
29210,0.065302759,0.058450971
29211,0.3282001,0.436455113
29212,0.032096656,0.035416829
29213,0.029389919,0.14102176
29214,0.103347019,0.763791412
29215,0.055826314,0.131096319
29216,0.883426069,0.917124397
29217,0.290475158,0.198385719
29218,0.414892125,0.747571362
29219,0.035152886,0.035332635
29220,0.033738072,0.73195115
29221,0.348691253,0.929763887
29222,0.033404778,0.048970884
29223,0.034758966,0.049557448
29224,0.564137468,0.390922956
29225,0.020953976,0.848362722
29226,0.089640492,0.282665977
29227,0.141363865,0.480039035
29228,0.637122816,0.721303584
29229,0.157220503,0.226572443
29230,0.391332619,0.320912872
29231,0.023958138,0.10981253
29232,0.150686801,0.248387918
29233,0.023284534,0.300891177
29234,0.015737618,0.023263706
29235,0.443442945,0.651803962
29236,0.493024431,0.705716025
29237,0.067675959,0.491942096
29238,0.812751194,0.882449568
29239,0.069120597,0.14613054
29240,0.149300413,0.524345259
29241,0.028809862,0.112532122
29242,0.053406253,0.834641937
29243,0.100353658,0.526873388
29244,0.914563006,0.947046772
29245,0.141942417,0.276623214
29246,0.019501205,0.743321714
29247,0.088594317,0.698240715
29248,0.065432901,0.073360294
29249,0.734452712,0.896520299
29250,0.079732881,0.672030565
29251,0.066916896,0.372386139
29252,0.805717275,0.85387587
29253,0.11314462,0.165843864
29254,0.508995241,0.66705779
29255,0.031361877,0.119414092
29256,0.244733517,0.453877178
29257,0.034065863,0.310238377
29258,0.020832742,0.080931562
29259,0.025555191,0.187971222
29260,0.862702312,0.799098065
29261,0.027440516,0.889614215
29262,0.346088675,0.370034511
29263,0.051799382,0.238200554
29264,0.773275658,0.891550353
29265,0.041709384,0.137926864
29266,0.060255755,0.05166351
29267,0.70806498,0.752114657
29268,0.463915743,0.061200473
29269,0.031784872,0.413038723
29270,0.073509399,0.234472462
29271,0.103840107,0.416241077
29272,0.193526632,0.384837389
29273,0.027224181,0.027717524
29274,0.07008882,0.949847526
29275,0.171531314,0.527093118
29276,0.039901281,0.200584514
29277,0.460812484,0.584103536
29278,0.025175283,0.090900937
29279,0.047913428,0.362999162
29280,0.112306519,0.814665506
29281,0.016815339,0.32476345
29282,0.066820508,0.575702972
29283,0.069555471,0.704843071
29284,0.02292857,0.123671334
29285,0.029011983,0.577451789
29286,0.103324363,0.212192118
29287,0.057372427,0.327790871
29288,0.254435508,0.865570968
29289,0.772832113,0.967370573
29290,0.035921895,0.095063565
29291,0.041935243,0.28685884
29292,0.695345426,0.777045047
29293,0.029048957,0.314838585
29294,0.107419656,0.45981124
29295,0.745838248,0.949188339
29296,0.113278276,0.762319681
29297,0.440526913,0.80638594
29298,0.134071882,0.679141457
29299,0.490768712,0.825053098
29300,0.012197343,0.360359744
29301,0.03386577,0.173723996
29302,0.24500724,0.828816061
29303,0.370214445,0.464228148
29304,0.073794871,0.511583774
29305,0.077826725,0.154316582
29306,0.068330761,0.198389764
29307,0.069694085,0.499714296
29308,0.257162609,0.396183283
29309,0.173686271,0.753147298
29310,0.157587115,0.972919103
29311,0.033665362,0.599460253
29312,0.028485762,0.081218363
29313,0.705772017,0.793725332
29314,0.016975827,0.057059947
29315,0.050890173,0.071507895
29316,0.094439924,0.304717272
29317,0.108088925,0.59257757
29318,0.509829137,0.675422083
29319,0.041191937,0.643545836
29320,0.119850843,0.707220198
29321,0.223898854,0.344171955
29322,0.019478677,0.072451827
29323,0.029605718,0.041909523
29324,0.656810241,0.768397864
29325,0.88348375,0.957343356
29326,0.12542141,0.473599385
29327,0.103973329,0.470762745
29328,0.424629925,0.50442868
29329,0.181076796,0.758195059
29330,0.028827342,0.19318204
29331,0.01400472,0.386095163
29332,0.028743862,0.051967386
29333,0.061752929,0.126624198
29334,0.203177039,0.081135288
29335,0.01745873,0.11361635
29336,0.046974566,0.256758718
29337,0.105922257,0.124486981
29338,0.13781489,0.317013636
29339,0.108322605,0.317616265
29340,0.026181702,0.700790724
29341,0.095145922,0.270072318
29342,0.099694816,0.946124978
29343,0.485536885,0.814860245
29344,0.02716876,0.033470186
29345,0.392913424,0.681585232
29346,0.040071792,0.044142074
29347,0.330475366,0.481113407
29348,0.508733976,0.848693115
29349,0.040939983,0.265267123
29350,0.100805544,0.182765364
29351,0.057434326,0.061700318
29352,0.079546786,0.437604241
29353,0.057795384,0.083995376
29354,0.113526089,0.143203482
29355,0.025657217,0.054956798
29356,0.011759356,0.073570461
29357,0.745548502,0.942249436
29358,0.421777352,0.749398127
29359,0.038291922,0.114475236
29360,0.033907747,0.08501609
29361,0.072961763,0.128370894
29362,0.040661024,0.646041768
29363,0.223341499,0.219498249
29364,0.486680331,0.740310968
29365,0.326908277,0.316904309
29366,0.028823162,0.085316518
29367,0.028526012,0.08667067
29368,0.071049948,0.16595863
29369,0.103590796,0.524628893
29370,0.534284351,0.562391718
29371,0.79166748,0.857517422
29372,0.089121539,0.799806152
29373,0.270949882,0.588279143
29374,0.158830693,0.208597523
29375,0.402289024,0.764016536
29376,0.209399956,0.580756726
29377,0.18504623,0.176335548
29378,0.305390871,0.107690184
29379,0.502856486,0.611376086
29380,0.133033979,0.642858261
29381,0.763325722,0.836690388
29382,0.601146291,0.17945671
29383,0.917762275,0.954696417
29384,0.718720038,0.876142936
29385,0.417308205,0.835584921
29386,0.187922847,0.514930012
29387,0.119066195,0.747397566
29388,0.028603817,0.48846435
29389,0.016129961,0.019883113
29390,0.031337483,0.927245435
29391,0.05788136,0.346700964
29392,0.724228538,0.933360158
29393,0.961872538,0.983948615
29394,0.019689664,0.467091548
29395,0.034810433,0.263072261
29396,0.129071907,0.223180429
29397,0.316477458,0.457173771
29398,0.140981433,0.903310075
29399,0.134215448,0.163603502
29400,0.048081945,0.102318031
29401,0.365887365,0.76606808
29402,0.426562465,0.82762631
29403,0.23451277,0.400735696
29404,0.323947236,0.69586013
29405,0.028195953,0.186664114
29406,0.062999472,0.529072674
29407,0.848149264,0.874557858
29408,0.042652731,0.685493135
29409,0.833585152,0.868013079
29410,0.018738192,0.100019906
29411,0.906708199,0.93141779
29412,0.052352989,0.832048931
29413,0.012335434,0.044484606
29414,0.143495538,0.823155446
29415,0.880580964,0.894990952
29416,0.203629385,0.389115396
29417,0.034057584,0.620538008
29418,0.651366382,0.793454442
29419,0.956166856,0.969546703
29420,0.126739507,0.385045886
29421,0.420189769,0.310868616
29422,0.068822261,0.665809116
29423,0.21679414,0.792630415
29424,0.828522767,0.481794343
29425,0.085974653,0.600441768
29426,0.839356904,0.786692649
29427,0.618203635,0.888745009
29428,0.093836754,0.148428541
29429,0.10459232,0.93409078
29430,0.017319239,0.66703891
29431,0.108849448,0.598426165
29432,0.187372368,0.938517351
29433,0.362638751,0.754235054
29434,0.17218007,0.178783566
29435,0.071748907,0.789380289
29436,0.073309487,0.097836992
29437,0.657001712,0.905510665
29438,0.058816606,0.620165946
29439,0.043166327,0.093205288
29440,0.081310866,0.922130835
29441,0.118555375,0.656597019
29442,0.912221006,0.886491894
29443,0.056558774,0.119403348
29444,0.870697405,0.92462453
29445,0.149923208,0.766341368
29446,0.107230982,0.112150641
29447,0.084065877,0.604376425
29448,0.026372484,0.060879275
29449,0.08816861,0.185117924
29450,0.058181596,0.973007596
29451,0.20985268,0.426508255
29452,0.081272746,0.411005657
29453,0.056632523,0.940417236
29454,0.034778273,0.135374113
29455,0.114306808,0.429652915
29456,0.402475122,0.666759606
29457,0.132001392,0.243758556
29458,0.02669693,0.120604807
29459,0.465340768,0.784651111
29460,0.386010984,0.895244874
29461,0.063783019,0.094440154
29462,0.014846093,0.059747364
29463,0.658142553,0.924221797
29464,0.308799429,0.661006102
29465,0.044348696,0.685597743
29466,0.042600614,0.891547019
29467,0.043754011,0.399068288
29468,0.039436024,0.197547839
29469,0.129794492,0.667872216
29470,0.038458516,0.206467403
29471,0.43311369,0.809475936
29472,0.041172539,0.100541389
29473,0.050548884,0.217718543
29474,0.247490394,0.625479852
29475,0.519978486,0.806807356
29476,0.038659232,0.627684993
29477,0.02441538,0.078122146
29478,0.047383509,0.094517715
29479,0.047907172,0.561084791
29480,0.087439211,0.74424629
29481,0.047619482,0.79064314
29482,0.216695253,0.352647041
29483,0.079302979,0.677158476
29484,0.460504237,0.262416071
29485,0.591144625,0.916531899
29486,0.736243075,0.745231094
29487,0.038164308,0.287173279
29488,0.61637403,0.557606
29489,0.00730826,0.016527586
29490,0.036825606,0.899445671
29491,0.197578975,0.299214699
29492,0.668707292,0.834662133
29493,0.018535048,0.135543529
29494,0.035679061,0.711309221
29495,0.125184346,0.842961931
29496,0.105579699,0.03640155
29497,0.015097422,0.048352907
29498,0.849699511,0.788323368
29499,0.065742285,0.099929003
29500,0.26689536,0.686137529
29501,0.018137972,0.03412505
29502,0.41144359,0.743918633
29503,0.269966561,0.461804904
29504,0.647846641,0.577620567
29505,0.041329826,0.33904591
29506,0.039599188,0.050564173
29507,0.027486703,0.637972037
29508,0.267284078,0.3879117
29509,0.074545492,0.452845937
29510,0.090258365,0.837332395
29511,0.17796678,0.386508215
29512,0.182601321,0.312343026
29513,0.229160477,0.17698654
29514,0.196769381,0.19712593
29515,0.027550288,0.181612586
29516,0.116924577,0.645171493
29517,0.057640168,0.38937299
29518,0.02072819,0.485889038
29519,0.026363194,0.043967365
29520,0.05224745,0.069797235
29521,0.026203357,0.194001839
29522,0.097849479,0.312995935
29523,0.041439102,0.368242902
29524,0.042085401,0.21695995
29525,0.079351124,0.089065924
29526,0.026915232,0.357747765
29527,0.072634974,0.220483958
29528,0.358802342,0.461864254
29529,0.791794902,0.877700886
29530,0.134726173,0.351480268
29531,0.067836667,0.369774744
29532,0.020022826,0.095866856
29533,0.013944745,0.102611217
29534,0.033902754,0.283144968
29535,0.040975787,0.162092755
29536,0.141277139,0.576691637
29537,0.611019746,0.890018879
29538,0.138047493,0.074565449
29539,0.016866658,0.180855463
29540,0.066751621,0.364972835
29541,0.163560393,0.870085829
29542,0.038114831,0.090823292
29543,0.066320089,0.150141654
29544,0.598426123,0.721991195
29545,0.211603369,0.683081199
29546,0.524958582,0.750720282
29547,0.077290688,0.406227031
29548,0.044883954,0.083024663
29549,0.048429483,0.561819581
29550,0.043914462,0.104574145
29551,0.192959331,0.217507896
29552,0.083329709,0.86815014
29553,0.528187969,0.67929995
29554,0.093542883,0.5294075
29555,0.400433894,0.812670772
29556,0.666525645,0.767892216
29557,0.110253372,0.279022789
29558,0.292625388,0.892875491
29559,0.097282388,0.191643511
29560,0.41065181,0.592243684
29561,0.010396821,0.019126234
29562,0.617759761,0.374160095
29563,0.058693027,0.132252634
29564,0.691154824,0.797795996
29565,0.043636168,0.438213663
29566,0.463287632,0.352905578
29567,0.161586455,0.860858604
29568,0.155513154,0.975545538
29569,0.21649028,0.484655857
29570,0.062697157,0.074939603
29571,0.33493466,0.598665355
29572,0.836241539,0.906104003
29573,0.37969456,0.614656997
29574,0.582311192,0.435053169
29575,0.097256656,0.107635796
29576,0.247357306,0.32478607
29577,0.793270428,0.895955974
29578,0.088852075,0.283824746
29579,0.031108391,0.103609769
29580,0.013910447,0.04714008
29581,0.905427629,0.91435001
29582,0.831533605,0.927000487
29583,0.86778841,0.944998786
29584,0.03069728,0.34073298
29585,0.073026131,0.1635032
29586,0.529246342,0.867825875
29587,0.212571774,0.758410217
29588,0.029794817,0.261830704
29589,0.086002115,0.955364279
29590,0.058924427,0.723655073
29591,0.057568977,0.485712387
29592,0.277755525,0.743762074
29593,0.068672639,0.629628331
29594,0.041111061,0.684207817
29595,0.415352121,0.944025915
29596,0.077244954,0.180859763
29597,0.072878935,0.661239088
29598,0.008814654,0.181702559
29599,0.04461712,0.528731842
29600,0.052727781,0.234734396
29601,0.91707248,0.924164891
29602,0.446350137,0.878597428
29603,0.348891037,0.544088197
29604,0.023026323,0.089757832
29605,0.107581138,0.058630061
29606,0.152090035,0.26033136
29607,0.050159813,0.123985965
29608,0.253655366,0.675972352
29609,0.102023358,0.189317278
29610,0.110537207,0.058726614
29611,0.030233594,0.087971452
29612,0.036282037,0.089256271
29613,0.518261513,0.50304001
29614,0.03269842,0.129282227
29615,0.714707526,0.774463317
29616,0.041157265,0.69450414
29617,0.809419913,0.841929403
29618,0.035381348,0.200869323
29619,0.178480148,0.537225569
29620,0.785981711,0.88680811
29621,0.257887084,0.694449351
29622,0.036865299,0.131175206
29623,0.612347138,0.736927437
29624,0.035223509,0.126241976
29625,0.284321205,0.263118536
29626,0.017389019,0.231588947
29627,0.068225885,0.464893368
29628,0.283915264,0.526913528
29629,0.190685873,0.956288497
29630,0.027253321,0.378990681
29631,0.190136228,0.086067395
29632,0.145915813,0.880135233
29633,0.02809286,0.258525244
29634,0.84899862,0.879090239
29635,0.030975642,0.069023669
29636,0.024733983,0.403278723
29637,0.27348156,0.86627341
29638,0.218536418,0.864690378
29639,0.065649366,0.470034188
29640,0.033664397,0.038870063
29641,0.108141641,0.66177685
29642,0.357848858,0.888025401
29643,0.181222902,0.373100606
29644,0.498380829,0.63511037
29645,0.70588236,0.944568882
29646,0.112922459,0.109127056
29647,0.927775417,0.967320791
29648,0.210624787,0.806981621
29649,0.06333483,0.222789257
29650,0.314547229,0.843728966
29651,0.082241203,0.409306931
29652,0.141820582,0.102976697
29653,0.057888665,0.649145731
29654,0.025045057,0.194432466
29655,0.048487591,0.653170033
29656,0.095217071,0.083203097
29657,0.042548871,0.598117243
29658,0.119570428,0.409195624
29659,0.031971929,0.043286314
29660,0.034117973,0.040648792
29661,0.070412001,0.180683918
29662,0.673867,0.946636631
29663,0.255711496,0.449744642
29664,0.019599866,0.024534738
29665,0.222023618,0.130746103
29666,0.023994622,0.056253867
29667,0.101791371,0.763300118
29668,0.361012185,0.527146482
29669,0.042033155,0.141110384
29670,0.158118027,0.093402918
29671,0.032488821,0.097866519
29672,0.041460192,0.070197905
29673,0.324553153,0.598271125
29674,0.11751603,0.387986628
29675,0.243478304,0.850904649
29676,0.101349367,0.372402635
29677,0.247577027,0.93845662
29678,0.155630532,0.189263901
29679,0.036606618,0.061218595
29680,0.705549476,0.76253451
29681,0.029497789,0.854637762
29682,0.240906247,0.271060123
29683,0.174901268,0.336614776
29684,0.302179171,0.725599978
29685,0.601016145,0.360876403
29686,0.210969387,0.660426795
29687,0.485598163,0.356142336
29688,0.60408239,0.799034884
